,price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,code
1676,0.3424226808222064,0.2375400883338561,0.28379211334629373,0.2,0.6785714285714285,0.130120800775899,1,0,0,0.14285714285714285
1677,0.38021124171160614,0.25800183476499194,0.40635138982437047,0.10000000000000003,0.7499999999999999,0.6792566110800579,1,0,1,0.0
1678,0.3424226808222064,0.18496389803771995,0.38710442465245043,0.050000000000000044,0.2857142857142857,0.3882976552584404,0,0,1,0.42857142857142855
1679,0.22010808804005522,0.06096391117308708,0.16628567692795482,0.050000000000000044,0.8928571428571427,0.3882976552584404,1,0,1,0.0
1680,0.32633586092875144,0.25800183476499194,0.40635138982437047,0.2,0.6428571428571428,0.5169953326656691,0,0,1,0.8571428571428572
1681,0.38021124171160614,0.3841548709741447,0.46162565833565417,0.4,0.6428571428571428,0.6792566110800579,1,0,1,0.5714285714285714
1682,0.38021124171160614,0.35601134822329095,0.40635138982437047,0.25,0.2857142857142857,0.6792566110800579,1,0,1,0.42857142857142855
1683,0.27875360095282886,0.20624783068189756,0.40635138982437047,0.10000000000000003,0.6785714285714285,0.6792566110800579,1,1,1,0.14285714285714285
1684,0.46239799789895586,0.34650871846821985,0.38710442465245043,0.9500000000000002,0.6928571428571427,0.130120800775899,1,0,0,0.5714285714285714
1685,0.2600713879850747,0.19564948117388026,0.38710442465245043,0.10000000000000003,0.7499999999999999,0.3882976552584404,1,0,1,0.7142857142857142
1686,0.21484384804769796,0.20624783068189756,0.38710442465245043,0.050000000000000044,0.7499999999999999,0.6792566110800579,0,0,1,0.7142857142857142
1687,0.43775056282038816,0.27816039392000946,0.38710442465245043,0.25,0.4285714285714285,0.6792566110800579,1,0,1,0.42857142857142855
1688,0.24551266781414993,0.18496389803771995,0.38710442465245043,0.050000000000000044,0.7499999999999999,0.6792566110800579,0,0,1,0.0
1689,0.21484384804769796,0.14130399362021695,0.347262175557975,0.050000000000000044,0.4999999999999999,0.6792566110800579,1,0,0,0.7142857142857142
1690,0.46239799789895586,0.5090061262386993,0.4965878149904208,0.3500000000000001,0.9999999999999999,0.6792566110800579,1,1,1,0.42857142857142855
1691,0.3010299956639815,0.18496389803771995,0.36741496197343526,0.10000000000000003,0.6785714285714285,0.3882976552584404,1,0,1,0.14285714285714285
1692,0.44090908206521795,0.4389012459674837,0.5625013992759746,0.25,0.21428571428571427,0.3882976552584404,0,1,1,0.7142857142857142
1693,0.3463529744506386,0.15236137361284574,0.30547564888405,0.050000000000000044,0.4285714285714285,0.22996600290867986,1,1,1,0.42857142857142855
1694,0.25042000230889383,0.2271911544608829,0.40635138982437047,0.10000000000000003,0.6428571428571428,0.3882976552584404,1,0,1,0.5714285714285714
1695,0.4593924877592308,0.3841548709741447,0.46162565833565417,0.4,0.8928571428571427,0.6792566110800579,1,0,1,0.0
1696,0.19865708695442263,0.2375400883338561,0.40635138982437047,0.10000000000000003,0.21428571428571427,0.5169953326656691,1,0,1,0.7142857142857142
1697,0.3222192947339193,0.2478097165253348,0.38710442465245043,0.10000000000000003,0.7499999999999999,0.5169953326656691,0,0,1,0.0
1698,0.27875360095282886,0.15236137361284574,0.347262175557975,0.050000000000000044,0.24999999999999997,0.5169953326656691,1,1,1,0.5714285714285714
1699,0.6434526764861876,0.35601134822329095,0.4792851273979504,0.25,0.3214285714285714,0.3882976552584404,1,1,1,1.0
1700,0.33041377334919075,0.27816039392000946,0.40635138982437047,0.25,0.6428571428571428,0.6792566110800579,1,0,1,0.8571428571428572
1701,0.5563025007672875,0.47434330203962904,0.6237027080922655,0.15000000000000002,0.5357142857142857,0.130120800775899,1,0,1,0.2857142857142857
1702,0.2648178230095366,0.17418889111848967,0.32662373338471484,0.050000000000000044,0.3214285714285714,0.7740714077973826,1,0,1,0.2857142857142857
1703,0.3424226808222064,0.2375400883338561,0.38710442465245043,0.15000000000000002,0.5357142857142857,0.6792566110800579,1,1,1,0.8571428571428572
1704,0.4771212547196624,0.36545247034522976,0.5625013992759746,0.10000000000000003,0.035714285714285726,0.9025172702761631,0,1,1,0.8571428571428572
1705,0.36172783601759284,0.2681181720201693,0.36741496197343526,0.2,0.24999999999999997,0.3882976552584404,1,0,1,0.14285714285714285
1706,0.22010808804005522,0.17418889111848967,0.38710442465245043,0.050000000000000044,0.7499999999999999,0.6792566110800579,0,0,1,0.7142857142857142
1707,0.5158738437116794,0.5679363280426666,0.5135478524859298,0.5,0.6928571428571427,0.3882976552584404,1,0,1,0.5714285714285714
1708,0.3979400086720377,0.36545247034522976,0.2615453065577631,0.30000000000000004,0.6928571428571427,0.6792566110800579,1,0,1,0.5714285714285714
1709,0.2695129442179165,0.2271911544608829,0.40635138982437047,0.10000000000000003,0.8214285714285713,0.22996600290867986,1,0,1,0.14285714285714285
1710,0.4471580313422192,0.28813010595705113,0.5135478524859298,0.15000000000000002,0.6785714285714285,0.6792566110800579,1,1,1,1.0
1711,0.2741578492636798,0.2271911544608829,0.40635138982437047,0.10000000000000003,0.8214285714285713,0.6792566110800579,0,0,1,0.2857142857142857
1712,0.38021124171160614,0.21676104874853186,0.30547564888405,0.15000000000000002,0.21428571428571427,0.5169953326656691,1,1,1,0.7142857142857142
1713,0.4313637641589876,0.3176193973832522,0.5464924489475349,0.15000000000000002,0.5714285714285714,0.9025172702761631,1,1,1,1.0
1714,0.3222192947339193,0.3176193973832522,0.40635138982437047,0.15000000000000002,0.5714285714285714,0.6792566110800579,1,0,0,0.5714285714285714
1715,0.49136169383427286,0.3176193973832522,0.4792851273979504,0.2,0.5357142857142857,0.9025172702761631,1,1,1,0.2857142857142857
1716,0.4048337166199383,0.35601134822329095,0.30547564888405,0.30000000000000004,0.7142857142857142,0.6792566110800579,0,0,1,0.5714285714285714
